0.000	0.050	0.000
0.050	0.050	0.000
0.100	0.100	0.000
0.150	0.100	0.000
0.200	0.150	0.000
0.250	0.150	0.000
0.300	0.200	0.000
0.350	0.200	0.000
0.400	0.250	0.000
0.450	0.250	0.000
0.500	0.300	0.000
0.550	0.300	0.000
0.600	0.350	0.000
0.650	0.350	0.000
0.700	0.400	0.000
0.750	0.400	0.000
0.800	0.450	0.000
0.850	0.450	0.000
0.900	0.500	0.000
0.950	0.500	0.000
1.000	0.550	0.000
1.050	0.550	0.000
1.100	0.600	0.000
1.150	0.600	0.000
1.200	0.650	0.000
1.250	0.650	0.000
1.300	0.700	33.333
1.350	0.700	66.667
1.400	0.750	266.667
1.450	0.750	300.000
1.500	0.800	366.667
1.550	0.800	400.000
1.600	0.850	433.333
1.650	0.850	500.000
1.700	0.900	533.333
1.750	0.900	533.333
1.800	0.950	600.000
1.850	0.950	633.333
1.900	1.000	633.333
1.950	1.000	666.667
2.000	1.050	733.333
2.050	1.050	733.333
2.100	1.100	800.000
2.150	1.100	833.333
2.200	1.150	833.333
2.250	1.150	866.667
2.300	1.200	933.333
2.350	1.200	933.333
2.400	1.250	1000.000
2.450	1.250	1033.333
2.500	1.300	1033.333
2.550	1.300	1100.000
2.600	1.350	1133.333
2.650	1.350	1100.000
2.700	1.400	1233.333
2.750	1.400	1200.000
2.800	1.450	1233.333
2.850	1.450	1300.000
2.900	1.500	1266.667
2.950	1.500	1433.333
3.000	1.550	1366.667
3.050	1.550	1366.667
3.100	1.600	1466.667
3.150	1.600	1500.000
3.200	1.650	1500.000
3.250	1.650	1500.000
3.300	1.700	1600.000
3.350	1.700	1633.333
3.400	1.750	1666.667
3.450	1.750	1666.667
3.500	1.800	1766.667
3.550	1.800	1733.333
3.600	1.850	1700.000
3.650	1.850	1866.667
3.700	1.900	1800.000
3.750	1.900	1900.000
3.800	1.950	1900.000
3.850	1.950	1966.667
3.900	2.000	2000.000
3.950	2.000	1966.667
4.000	2.050	2033.333
4.050	2.050	2133.333
4.100	2.100	2066.667
4.150	2.100	2133.333
4.200	2.150	2200.000
4.250	2.150	2200.000
4.300	2.200	2233.333
4.350	2.200	2266.667
4.400	2.250	2333.333
4.450	2.250	2333.333
4.500	2.300	2400.000
4.550	2.300	2400.000
4.600	2.350	2500.000
4.650	2.350	2466.667
4.700	2.400	2466.667
4.750	2.400	2566.667
4.800	2.450	2533.333
4.850	2.450	2633.333
4.900	2.500	2633.333
4.950	2.500	2700.000
5.000	2.550	2700.000
5.050	2.550	2733.333
5.100	2.600	2800.000
5.150	2.600	2833.333
5.200	2.650	2800.000
5.250	2.650	2933.333
5.300	2.700	2900.000
5.350	2.700	2900.000
5.400	2.750	3000.000
5.450	2.750	3033.333
5.500	2.800	3066.667
5.550	2.800	3000.000
5.600	2.850	3233.333
5.650	2.850	3033.333
5.700	2.900	3166.667
5.750	2.900	3300.000
5.800	2.950	3200.000
5.850	2.950	3200.000
5.900	3.000	3400.000
5.950	3.000	3333.333
6.000	3.050	3333.333
6.050	3.050	3433.333
6.100	3.100	3433.333
6.150	3.100	3566.667
6.200	3.150	3433.333
6.250	3.150	3566.667
6.300	3.200	3533.333
6.350	3.200	3733.333
6.400	3.250	3666.667
6.450	3.250	3633.333
6.500	3.300	3733.333
6.550	3.300	3700.000
6.600	3.350	3700.000
6.650	3.350	3900.000
6.700	3.400	3966.667
6.750	3.400	3700.000
6.800	3.450	4000.000
6.850	3.450	4033.333
6.900	3.500	3900.000
6.950	3.500	3966.667
7.000	3.550	4100.000
7.050	3.550	4033.333
7.100	3.600	4100.000
7.150	3.600	4166.667
7.200	3.650	4200.000
7.250	3.650	4133.333
7.300	3.700	4266.667
7.350	3.700	4266.667
7.400	3.750	4333.333
7.450	3.750	4433.333
7.500	3.800	4366.667
7.550	3.800	4500.000
7.600	3.850	4333.333
7.650	3.850	4466.667
7.700	3.900	4500.000
7.750	3.900	4633.333
7.800	3.950	4433.333
7.850	3.950	4700.000
7.900	4.000	4566.667
7.950	4.000	4700.000
8.000	4.050	4700.000
8.050	4.050	4833.333
8.100	4.100	4700.000
8.150	4.100	4900.000
8.200	4.150	4800.000
8.250	4.150	4866.667
8.300	4.200	4833.333
8.350	4.200	5133.333
8.400	4.250	4966.667
8.450	4.250	4833.333
8.500	4.300	5066.667
8.550	4.300	5166.667
8.600	4.350	5033.333
8.650	4.350	5233.333
8.700	4.400	5033.333
8.750	4.400	5200.000
8.800	4.450	5166.667
8.850	4.450	5266.667
8.900	4.500	5466.667
8.950	4.500	5433.333
9.000	4.550	5233.333
9.050	4.550	5333.333
9.100	4.600	5533.333
9.150	4.600	5566.667
9.200	4.650	5333.333
9.250	4.650	5433.333
9.300	4.700	5766.667
9.350	4.700	5500.000
9.400	4.750	5700.000
9.450	4.750	5633.333
9.500	4.800	5533.333
9.550	4.800	5633.333
9.600	4.850	5633.333
9.650	4.850	5733.333
9.700	4.900	5433.333
9.750	4.900	5633.333
9.800	4.950	5633.333
9.850	4.950	5733.333
9.900	4.900	5533.333
9.950	4.900	5633.333
10.000	4.850	5533.333
10.050	4.850	5633.333
10.100	4.800	5733.333
10.150	4.800	5533.333
10.200	4.750	5633.333
10.250	4.750	5533.333
10.300	4.700	5633.333
10.350	4.700	5733.333
10.400	4.650	5633.333
10.450	4.650	5500.000
10.500	4.600	5666.667
10.550	4.600	5600.000
10.600	4.550	5566.667
10.650	4.550	5766.667
10.700	4.500	5266.667
10.750	4.500	5666.667
10.800	4.450	5366.667
10.850	4.450	5366.667
10.900	4.400	5366.667
10.950	4.400	5366.667
11.000	4.350	5333.333
11.050	4.350	5400.000
11.100	4.300	5200.000
11.150	4.300	5233.333
11.200	4.250	5200.000
11.250	4.250	5066.667
11.300	4.200	5133.333
11.350	4.200	5200.000
11.400	4.150	4966.667
11.450	4.150	5033.333
11.500	4.100	5033.333
11.550	4.100	4933.333
11.600	4.050	4966.667
11.650	4.050	4900.000
11.700	4.000	4766.667
11.750	4.000	4866.667
11.800	3.950	4800.000
11.850	3.950	4766.667
11.900	3.900	4800.000
11.950	3.900	4633.333
12.000	3.850	4566.667
12.050	3.850	4666.667
12.100	3.800	4600.000
12.150	3.800	4600.000
12.200	3.750	4666.667
12.250	3.750	4433.333
12.300	3.700	4466.667
12.350	3.700	4433.333
12.400	3.650	4333.333
12.450	3.650	4366.667
12.500	3.600	4333.333
12.550	3.600	4233.333
12.600	3.550	4366.667
12.650	3.550	4166.667
12.700	3.500	4166.667
12.750	3.500	4200.000
12.800	3.450	4200.000
12.850	3.450	4166.667
12.900	3.400	3933.333
12.950	3.400	4033.333
13.000	3.350	4000.000
13.050	3.350	3900.000
13.100	3.300	4033.333
13.150	3.300	3866.667
13.200	3.250	3966.667
13.250	3.250	3700.000
13.300	3.200	3733.333
13.350	3.200	3833.333
13.400	3.150	3733.333
13.450	3.150	3633.333
13.500	3.100	3666.667
13.550	3.100	3666.667
13.600	3.050	3600.000
13.650	3.050	3666.667
13.700	3.000	3433.333
13.750	3.000	3500.000
13.800	2.950	3533.333
13.850	2.950	3366.667
13.900	2.900	3400.000
13.950	2.900	3366.667
14.000	2.850	3266.667
14.050	2.850	3366.667
14.100	2.800	3233.333
14.150	2.800	3133.333
14.200	2.750	3266.667
14.250	2.750	3166.667
14.300	2.700	3166.667
14.350	2.700	3000.000
14.400	2.650	3066.667
14.450	2.650	3166.667
14.500	2.600	2866.667
14.550	2.600	3000.000
14.600	2.550	2966.667
14.650	2.550	2866.667
14.700	2.500	2933.333
14.750	2.500	2800.000
14.800	2.450	2700.000
14.850	2.450	2766.667
14.900	2.400	2800.000
14.950	2.400	2633.333
15.000	2.350	2633.333
15.050	2.350	2666.667
15.100	2.300	2600.000
15.150	2.300	2533.333
15.200	2.250	2600.000
15.250	2.250	2433.333
15.300	2.200	2433.333
15.350	2.200	2466.667
15.400	2.150	2400.000
15.450	2.150	2333.333
15.500	2.100	2333.333
15.550	2.100	2233.333
15.600	2.050	2300.000
15.650	2.050	2200.000
15.700	2.000	2200.000
15.750	2.000	2200.000
15.800	1.950	2133.333
15.850	1.950	2100.000
15.900	1.900	2066.667
15.950	1.900	2033.333
16.000	1.850	1933.333
16.050	1.850	2000.000
16.100	1.800	1900.000
16.150	1.800	1900.000
16.200	1.750	1833.333
16.250	1.750	1866.667
16.300	1.700	1766.667
16.350	1.700	1766.667
16.400	1.650	1766.667
16.450	1.650	1633.333
16.500	1.600	1666.667
16.550	1.600	1633.333
16.600	1.550	1566.667
16.650	1.550	1600.000
16.700	1.500	1500.000
16.750	1.500	1500.000
16.800	1.450	1466.667
16.850	1.450	1466.667
16.900	1.400	1366.667
16.950	1.400	1366.667
17.000	1.350	1300.000
17.050	1.350	1300.000
17.100	1.300	1266.667
17.150	1.300	1233.333
17.200	1.250	1200.000
17.250	1.250	1166.667
17.300	1.200	1133.333
17.350	1.200	1133.333
17.400	1.150	1000.000
17.450	1.150	1066.667
17.500	1.100	966.667
17.550	1.100	1000.000
17.600	1.050	933.333
17.650	1.050	900.000
17.700	1.000	833.333
17.750	1.000	866.667
17.800	0.950	766.667
17.850	0.950	766.667
17.900	0.900	733.333
17.950	0.900	700.000
18.000	0.850	666.667
18.050	0.850	666.667
18.100	0.800	566.667
18.150	0.800	600.000
18.200	0.750	500.000
18.250	0.750	500.000
18.300	0.700	500.000
18.350	0.700	433.333
18.400	0.650	400.000
18.450	0.650	366.667
18.500	0.600	333.333
18.550	0.600	300.000
18.600	0.550	266.667
18.650	0.550	266.667
18.700	0.500	166.667
18.750	0.500	200.000
18.800	0.450	100.000
18.850	0.450	100.000
18.900	0.400	100.000
18.950	0.400	66.667
19.000	0.350	0.000
19.050	0.350	0.000
19.100	0.300	0.000
19.150	0.300	0.000
19.200	0.250	0.000
19.250	0.250	0.000
19.300	0.200	0.000
19.350	0.200	0.000
19.400	0.150	0.000
19.450	0.150	0.000
19.500	0.100	0.000
19.550	0.100	0.000
19.600	0.050	0.000
